SHAPE,FROM CTS,TO CTS,COLOR,CLARITY,CUT,PRICE,DATE
RO,1,1.49,M,VVS1,EX,2700, 8/30/2024
RO,1,1.49,M,VVS2,EX,2600, 8/30/2024
RO,1,1.49,M,VS1,EX,2500, 8/30/2024
RO,1,1.49,M,VS2,EX,2400, 8/30/2024
RO,1,1.49,M,SI1,EX,2200, 8/30/2024
RO,1,1.49,M,SI2,EX,2100, 8/30/2024
RO,1,1.49,M,SI3,EX,2000, 8/30/2024
RO,1,1.49,M,I1,EX,1900, 8/30/2024
RO,1,1.49,M,I2,EX,1600, 8/30/2024
RO,1,1.49,M,I3,EX,1000, 8/30/2024
RO,1.5,1.99,D,IF,EX,21000, 8/30/2024
RO,1.5,1.99,D,VVS1,EX,18700, 8/30/2024
RO,1.5,1.99,D,VVS2,EX,15400, 8/30/2024
RO,1.5,1.99,D,VS1,EX,13400, 8/30/2024
RO,1.5,1.99,D,VS2,EX,12000, 8/30/2024
RO,1.5,1.99,D,SI1,EX,9600, 8/30/2024
RO,1.5,1.99,D,SI2,EX,7800, 8/30/2024
RO,1.5,1.99,D,SI3,EX,6900, 8/30/2024
RO,1.5,1.99,D,I1,EX,5700, 8/30/2024
RO,1.5,1.99,D,I2,EX,3500, 8/30/2024
RO,1.5,1.99,D,I3,EX,1800, 8/30/2024
RO,1.5,1.99,E,IF,EX,18800, 8/30/2024
RO,1.5,1.99,E,VVS1,EX,17300, 8/30/2024
RO,1.5,1.99,E,VVS2,EX,14300, 8/30/2024
RO,1.5,1.99,E,VS1,EX,12200, 8/30/2024
RO,1.5,1.99,E,VS2,EX,11000, 8/30/2024
RO,1.5,1.99,E,SI1,EX,8900, 8/30/2024
RO,1.5,1.99,E,SI2,EX,7100, 8/30/2024
RO,1.5,1.99,E,SI3,EX,6300, 8/30/2024
RO,1.5,1.99,E,I1,EX,5400, 8/30/2024
RO,1.5,1.99,E,I2,EX,3300, 8/30/2024
RO,1.5,1.99,E,I3,EX,1700, 8/30/2024
RO,1.5,1.99,F,IF,EX,16400, 8/30/2024
RO,1.5,1.99,F,VVS1,EX,15300, 8/30/2024
RO,1.5,1.99,F,VVS2,EX,13200, 8/30/2024
RO,1.5,1.99,F,VS1,EX,11400, 8/30/2024
RO,1.5,1.99,F,VS2,EX,10300, 8/30/2024
RO,1.5,1.99,F,SI1,EX,8400, 8/30/2024
RO,1.5,1.99,F,SI2,EX,6700, 8/30/2024
RO,1.5,1.99,F,SI3,EX,6000, 8/30/2024
RO,1.5,1.99,F,I1,EX,5100, 8/30/2024
RO,1.5,1.99,F,I2,EX,3200, 8/30/2024
RO,1.5,1.99,F,I3,EX,1600, 8/30/2024
RO,1.5,1.99,G,IF,EX,13600, 8/30/2024
RO,1.5,1.99,G,VVS1,EX,12600, 8/30/2024
RO,1.5,1.99,G,VVS2,EX,11400, 8/30/2024
RO,1.5,1.99,G,VS1,EX,9900, 8/30/2024
RO,1.5,1.99,G,VS2,EX,8900, 8/30/2024
RO,1.5,1.99,G,SI1,EX,7800, 8/30/2024
RO,1.5,1.99,G,SI2,EX,6300, 8/30/2024
RO,1.5,1.99,G,SI3,EX,5700, 8/30/2024
RO,1.5,1.99,G,I1,EX,4800, 8/30/2024
RO,1.5,1.99,G,I2,EX,3000, 8/30/2024
RO,1.5,1.99,G,I3,EX,1500, 8/30/2024
RO,1.5,1.99,H,IF,EX,11000, 8/30/2024
RO,1.5,1.99,H,VVS1,EX,10200, 8/30/2024
RO,1.5,1.99,H,VVS2,EX,9300, 8/30/2024
RO,1.5,1.99,H,VS1,EX,8300, 8/30/2024
RO,1.5,1.99,H,VS2,EX,7600, 8/30/2024
RO,1.5,1.99,H,SI1,EX,7100, 8/30/2024
RO,1.5,1.99,H,SI2,EX,5900, 8/30/2024
RO,1.5,1.99,H,SI3,EX,5400, 8/30/2024
RO,1.5,1.99,H,I1,EX,4500, 8/30/2024
RO,1.5,1.99,H,I2,EX,2900, 8/30/2024
RO,1.5,1.99,H,I3,EX,1500, 8/30/2024
RO,1.5,1.99,I,IF,EX,9000, 8/30/2024
RO,1.5,1.99,I,VVS1,EX,8400, 8/30/2024
RO,1.5,1.99,I,VVS2,EX,7600, 8/30/2024
RO,1.5,1.99,I,VS1,EX,7000, 8/30/2024
RO,1.5,1.99,I,VS2,EX,6500, 8/30/2024
RO,1.5,1.99,I,SI1,EX,6100, 8/30/2024
RO,1.5,1.99,I,SI2,EX,5500, 8/30/2024
RO,1.5,1.99,I,SI3,EX,5000, 8/30/2024
RO,1.5,1.99,I,I1,EX,4100, 8/30/2024
RO,1.5,1.99,I,I2,EX,2700, 8/30/2024
RO,1.5,1.99,I,I3,EX,1400, 8/30/2024
RO,1.5,1.99,J,IF,EX,7600, 8/30/2024
RO,1.5,1.99,J,VVS1,EX,6900, 8/30/2024
RO,1.5,1.99,J,VVS2,EX,6300, 8/30/2024
RO,1.5,1.99,J,VS1,EX,5900, 8/30/2024
RO,1.5,1.99,J,VS2,EX,5600, 8/30/2024
RO,1.5,1.99,J,SI1,EX,5200, 8/30/2024
RO,1.5,1.99,J,SI2,EX,4700, 8/30/2024
RO,1.5,1.99,J,SI3,EX,4400, 8/30/2024
RO,1.5,1.99,J,I1,EX,3800, 8/30/2024
RO,1.5,1.99,J,I2,EX,2600, 8/30/2024
RO,1.5,1.99,J,I3,EX,1400, 8/30/2024
RO,1.5,1.99,K,IF,EX,6600, 8/30/2024
RO,1.5,1.99,K,VVS1,EX,5900, 8/30/2024
RO,1.5,1.99,K,VVS2,EX,5400, 8/30/2024
RO,1.5,1.99,K,VS1,EX,5000, 8/30/2024
RO,1.5,1.99,K,VS2,EX,4700, 8/30/2024
RO,1.5,1.99,K,SI1,EX,4500, 8/30/2024
RO,1.5,1.99,K,SI2,EX,4100, 8/30/2024
RO,1.5,1.99,K,SI3,EX,3800, 8/30/2024
RO,1.5,1.99,K,I1,EX,3500, 8/30/2024
RO,1.5,1.99,K,I2,EX,2400, 8/30/2024
RO,1.5,1.99,K,I3,EX,1300, 8/30/2024
RO,1.5,1.99,L,IF,EX,5600, 8/30/2024
RO,1.5,1.99,L,VVS1,EX,5000, 8/30/2024
RO,1.5,1.99,L,VVS2,EX,4600, 8/30/2024
RO,1.5,1.99,L,VS1,EX,4300, 8/30/2024
RO,1.5,1.99,L,VS2,EX,4100, 8/30/2024
RO,1.5,1.99,L,SI1,EX,3900, 8/30/2024
RO,1.5,1.99,L,SI2,EX,3600, 8/30/2024
RO,1.5,1.99,L,SI3,EX,3400, 8/30/2024
RO,1.5,1.99,L,I1,EX,3200, 8/30/2024
RO,1.5,1.99,L,I2,EX,2300, 8/30/2024
RO,1.5,1.99,L,I3,EX,1200, 8/30/2024
RO,1.5,1.99,M,IF,EX,4900, 8/30/2024
RO,1.5,1.99,M,VVS1,EX,4400, 8/30/2024
RO,1.5,1.99,M,VVS2,EX,4100, 8/30/2024
RO,1.5,1.99,M,VS1,EX,3800, 8/30/2024
RO,1.5,1.99,M,VS2,EX,3600, 8/30/2024
RO,1.5,1.99,M,SI1,EX,3400, 8/30/2024
RO,1.5,1.99,M,SI2,EX,3300, 8/30/2024
RO,1.5,1.99,M,SI3,EX,3100, 8/30/2024
RO,1.5,1.99,M,I1,EX,2900, 8/30/2024
RO,1.5,1.99,M,I2,EX,2200, 8/30/2024
RO,1.5,1.99,M,I3,EX,1200, 8/30/2024
RO,2,2.99,D,IF,EX,33000, 8/30/2024
RO,2,2.99,D,VVS1,EX,27500, 8/30/2024
RO,2,2.99,D,VVS2,EX,23500, 8/30/2024
RO,2,2.99,D,VS1,EX,20500, 8/30/2024
RO,2,2.99,D,VS2,EX,17500, 8/30/2024
RO,2,2.99,D,SI1,EX,14100, 8/30/2024
RO,2,2.99,D,SI2,EX,11300, 8/30/2024
RO,2,2.99,D,SI3,EX,9500, 8/30/2024
RO,2,2.99,D,I1,EX,8000, 8/30/2024
RO,2,2.99,D,I2,EX,4100, 8/30/2024
RO,2,2.99,D,I3,EX,1900, 8/30/2024
RO,2,2.99,E,IF,EX,27000, 8/30/2024
RO,2,2.99,E,VVS1,EX,24500, 8/30/2024
RO,2,2.99,E,VVS2,EX,21000, 8/30/2024
RO,2,2.99,E,VS1,EX,19000, 8/30/2024
RO,2,2.99,E,VS2,EX,16000, 8/30/2024
RO,2,2.99,E,SI1,EX,13200, 8/30/2024
RO,2,2.99,E,SI2,EX,10500, 8/30/2024
RO,2,2.99,E,SI3,EX,8800, 8/30/2024
RO,2,2.99,E,I1,EX,7600, 8/30/2024
RO,2,2.99,E,I2,EX,3900, 8/30/2024
RO,2,2.99,E,I3,EX,1800, 8/30/2024
RO,2,2.99,F,IF,EX,24500, 8/30/2024
RO,2,2.99,F,VVS1,EX,22000, 8/30/2024
RO,2,2.99,F,VVS2,EX,19500, 8/30/2024
RO,2,2.99,F,VS1,EX,17500, 8/30/2024
RO,2,2.99,F,VS2,EX,15000, 8/30/2024
RO,2,2.99,F,SI1,EX,12300, 8/30/2024
RO,2,2.99,F,SI2,EX,9800, 8/30/2024
RO,2,2.99,F,SI3,EX,8300, 8/30/2024
RO,2,2.99,F,I1,EX,7200, 8/30/2024
RO,2,2.99,F,I2,EX,3700, 8/30/2024
RO,2,2.99,F,I3,EX,1700, 8/30/2024
RO,2,2.99,G,IF,EX,20500, 8/30/2024
RO,2,2.99,G,VVS1,EX,18500, 8/30/2024
RO,2,2.99,G,VVS2,EX,16500, 8/30/2024
RO,2,2.99,G,VS1,EX,15000, 8/30/2024
RO,2,2.99,G,VS2,EX,13500, 8/30/2024
RO,2,2.99,G,SI1,EX,11200, 8/30/2024
RO,2,2.99,G,SI2,EX,9200, 8/30/2024
RO,2,2.99,G,SI3,EX,7700, 8/30/2024
RO,2,2.99,G,I1,EX,6800, 8/30/2024
RO,2,2.99,G,I2,EX,3500, 8/30/2024
RO,2,2.99,G,I3,EX,1600, 8/30/2024
RO,2,2.99,H,IF,EX,16500, 8/30/2024
RO,2,2.99,H,VVS1,EX,15000, 8/30/2024
RO,2,2.99,H,VVS2,EX,13500, 8/30/2024
RO,2,2.99,H,VS1,EX,12500, 8/30/2024
RO,2,2.99,H,VS2,EX,11500, 8/30/2024
RO,2,2.99,H,SI1,EX,10400, 8/30/2024
RO,2,2.99,H,SI2,EX,8600, 8/30/2024
RO,2,2.99,H,SI3,EX,7100, 8/30/2024
RO,2,2.99,H,I1,EX,6500, 8/30/2024
RO,2,2.99,H,I2,EX,3300, 8/30/2024
RO,2,2.99,H,I3,EX,1500, 8/30/2024
RO,2,2.99,I,IF,EX,13500, 8/30/2024
RO,2,2.99,I,VVS1,EX,12000, 8/30/2024
RO,2,2.99,I,VVS2,EX,11000, 8/30/2024
RO,2,2.99,I,VS1,EX,10000, 8/30/2024
RO,2,2.99,I,VS2,EX,9300, 8/30/2024
RO,2,2.99,I,SI1,EX,8700, 8/30/2024
RO,2,2.99,I,SI2,EX,7800, 8/30/2024
RO,2,2.99,I,SI3,EX,6600, 8/30/2024
RO,2,2.99,I,I1,EX,6100, 8/30/2024
RO,2,2.99,I,I2,EX,3100, 8/30/2024
RO,2,2.99,I,I3,EX,1500, 8/30/2024
RO,2,2.99,J,IF,EX,10900, 8/30/2024
RO,2,2.99,J,VVS1,EX,9900, 8/30/2024
RO,2,2.99,J,VVS2,EX,9100, 8/30/2024
RO,2,2.99,J,VS1,EX,8400, 8/30/2024
RO,2,2.99,J,VS2,EX,7800, 8/30/2024
RO,2,2.99,J,SI1,EX,7200, 8/30/2024
RO,2,2.99,J,SI2,EX,6600, 8/30/2024
RO,2,2.99,J,SI3,EX,6100, 8/30/2024
RO,2,2.99,J,I1,EX,5700, 8/30/2024
RO,2,2.99,J,I2,EX,2900, 8/30/2024
RO,2,2.99,J,I3,EX,1400, 8/30/2024
RO,2,2.99,K,IF,EX,9100, 8/30/2024
RO,2,2.99,K,VVS1,EX,8300, 8/30/2024
RO,2,2.99,K,VVS2,EX,7600, 8/30/2024
RO,2,2.99,K,VS1,EX,7000, 8/30/2024
RO,2,2.99,K,VS2,EX,6600, 8/30/2024
RO,2,2.99,K,SI1,EX,6100, 8/30/2024
RO,2,2.99,K,SI2,EX,5600, 8/30/2024
RO,2,2.99,K,SI3,EX,5300, 8/30/2024
RO,2,2.99,K,I1,EX,5000, 8/30/2024
RO,2,2.99,K,I2,EX,2800, 8/30/2024
RO,2,2.99,K,I3,EX,1400, 8/30/2024
RO,2,2.99,L,IF,EX,7800, 8/30/2024
RO,2,2.99,L,VVS1,EX,7100, 8/30/2024
RO,2,2.99,L,VVS2,EX,6600, 8/30/2024
RO,2,2.99,L,VS1,EX,6100, 8/30/2024
RO,2,2.99,L,VS2,EX,5700, 8/30/2024
RO,2,2.99,L,SI1,EX,5300, 8/30/2024
RO,2,2.99,L,SI2,EX,4900, 8/30/2024
RO,2,2.99,L,SI3,EX,4700, 8/30/2024
RO,2,2.99,L,I1,EX,4400, 8/30/2024
RO,2,2.99,L,I2,EX,2700, 8/30/2024
RO,2,2.99,L,I3,EX,1300, 8/30/2024
RO,2,2.99,M,IF,EX,6800, 8/30/2024
RO,2,2.99,M,VVS1,EX,6300, 8/30/2024
RO,2,2.99,M,VVS2,EX,5700, 8/30/2024
RO,2,2.99,M,VS1,EX,5400, 8/30/2024
RO,2,2.99,M,VS2,EX,5100, 8/30/2024
RO,2,2.99,M,SI1,EX,4800, 8/30/2024
RO,2,2.99,M,SI2,EX,4500, 8/30/2024
RO,2,2.99,M,SI3,EX,4300, 8/30/2024
RO,2,2.99,M,I1,EX,4000, 8/30/2024
RO,2,2.99,M,I2,EX,2600, 8/30/2024
RO,2,2.99,M,I3,EX,1300, 8/30/2024
RO,3,3.99,D,IF,EX,56500, 8/30/2024
RO,3,3.99,D,VVS1,EX,47500, 8/30/2024
RO,3,3.99,D,VVS2,EX,41000, 8/30/2024
RO,3,3.99,D,VS1,EX,35000, 8/30/2024
RO,3,3.99,D,VS2,EX,29500, 8/30/2024
RO,3,3.99,D,SI1,EX,23500, 8/30/2024
RO,3,3.99,D,SI2,EX,20000, 8/30/2024
RO,3,3.99,D,SI3,EX,13900, 8/30/2024
RO,3,3.99,D,I1,EX,10300, 8/30/2024
RO,3,3.99,D,I2,EX,4900, 8/30/2024
RO,3,3.99,D,I3,EX,2100, 8/30/2024
RO,3,3.99,E,IF,EX,45000, 8/30/2024
RO,3,3.99,E,VVS1,EX,42000, 8/30/2024
RO,3,3.99,E,VVS2,EX,37000, 8/30/2024
RO,3,3.99,E,VS1,EX,32000, 8/30/2024
RO,3,3.99,E,VS2,EX,26500, 8/30/2024
RO,3,3.99,E,SI1,EX,21000, 8/30/2024
RO,3,3.99,E,SI2,EX,18500, 8/30/2024
RO,3,3.99,E,SI3,EX,13100, 8/30/2024
RO,3,3.99,E,I1,EX,9800, 8/30/2024
RO,3,3.99,E,I2,EX,4700, 8/30/2024
RO,3,3.99,E,I3,EX,2000, 8/30/2024
RO,3,3.99,F,IF,EX,40500, 8/30/2024
RO,3,3.99,F,VVS1,EX,37500, 8/30/2024
RO,3,3.99,F,VVS2,EX,33500, 8/30/2024
RO,3,3.99,F,VS1,EX,29500, 8/30/2024
RO,3,3.99,F,VS2,EX,24500, 8/30/2024
RO,3,3.99,F,SI1,EX,19500, 8/30/2024
RO,3,3.99,F,SI2,EX,17000, 8/30/2024
RO,3,3.99,F,SI3,EX,12400, 8/30/2024
RO,3,3.99,F,I1,EX,9300, 8/30/2024
RO,3,3.99,F,I2,EX,4500, 8/30/2024
RO,3,3.99,F,I3,EX,1900, 8/30/2024
RO,3,3.99,G,IF,EX,33500, 8/30/2024
RO,3,3.99,G,VVS1,EX,31500, 8/30/2024
RO,3,3.99,G,VVS2,EX,28000, 8/30/2024
RO,3,3.99,G,VS1,EX,24500, 8/30/2024
RO,3,3.99,G,VS2,EX,21000, 8/30/2024
RO,3,3.99,G,SI1,EX,18000, 8/30/2024
RO,3,3.99,G,SI2,EX,15500, 8/30/2024
RO,3,3.99,G,SI3,EX,11200, 8/30/2024
RO,3,3.99,G,I1,EX,8700, 8/30/2024
RO,3,3.99,G,I2,EX,4300, 8/30/2024
RO,3,3.99,G,I3,EX,1800, 8/30/2024
RO,3,3.99,H,IF,EX,27000, 8/30/2024
RO,3,3.99,H,VVS1,EX,25000, 8/30/2024
RO,3,3.99,H,VVS2,EX,22500, 8/30/2024
RO,3,3.99,H,VS1,EX,20500, 8/30/2024
RO,3,3.99,H,VS2,EX,18500, 8/30/2024
RO,3,3.99,H,SI1,EX,16000, 8/30/2024
RO,3,3.99,H,SI2,EX,13500, 8/30/2024
RO,3,3.99,H,SI3,EX,10100, 8/30/2024
RO,3,3.99,H,I1,EX,8200, 8/30/2024
RO,3,3.99,H,I2,EX,4100, 8/30/2024
RO,3,3.99,H,I3,EX,1700, 8/30/2024
RO,3,3.99,I,IF,EX,22000, 8/30/2024
RO,3,3.99,I,VVS1,EX,20500, 8/30/2024
RO,3,3.99,I,VVS2,EX,19000, 8/30/2024
RO,3,3.99,I,VS1,EX,17500, 8/30/2024
RO,3,3.99,I,VS2,EX,16000, 8/30/2024
RO,3,3.99,I,SI1,EX,14000, 8/30/2024
RO,3,3.99,I,SI2,EX,12000, 8/30/2024
RO,3,3.99,I,SI3,EX,9200, 8/30/2024
RO,3,3.99,I,I1,EX,7700, 8/30/2024
RO,3,3.99,I,I2,EX,3800, 8/30/2024
RO,3,3.99,I,I3,EX,1600, 8/30/2024
RO,3,3.99,J,IF,EX,17500, 8/30/2024
RO,3,3.99,J,VVS1,EX,16500, 8/30/2024
RO,3,3.99,J,VVS2,EX,15000, 8/30/2024
RO,3,3.99,J,VS1,EX,14000, 8/30/2024
RO,3,3.99,J,VS2,EX,13000, 8/30/2024
RO,3,3.99,J,SI1,EX,12000, 8/30/2024
RO,3,3.99,J,SI2,EX,11000, 8/30/2024
RO,3,3.99,J,SI3,EX,8400, 8/30/2024
RO,3,3.99,J,I1,EX,7100, 8/30/2024
RO,3,3.99,J,I2,EX,3500, 8/30/2024
RO,3,3.99,J,I3,EX,1500, 8/30/2024
RO,3,3.99,K,IF,EX,14500, 8/30/2024
RO,3,3.99,K,VVS1,EX,13500, 8/30/2024
RO,3,3.99,K,VVS2,EX,12500, 8/30/2024
RO,3,3.99,K,VS1,EX,12000, 8/30/2024
RO,3,3.99,K,VS2,EX,11000, 8/30/2024
RO,3,3.99,K,SI1,EX,10300, 8/30/2024
RO,3,3.99,K,SI2,EX,9700, 8/30/2024
RO,3,3.99,K,SI3,EX,7600, 8/30/2024
RO,3,3.99,K,I1,EX,6200, 8/30/2024
RO,3,3.99,K,I2,EX,3300, 8/30/2024
RO,3,3.99,K,I3,EX,1500, 8/30/2024
RO,3,3.99,L,IF,EX,11700, 8/30/2024
RO,3,3.99,L,VVS1,EX,11100, 8/30/2024
RO,3,3.99,L,VVS2,EX,10700, 8/30/2024
RO,3,3.99,L,VS1,EX,10300, 8/30/2024
RO,3,3.99,L,VS2,EX,9500, 8/30/2024
RO,3,3.99,L,SI1,EX,9000, 8/30/2024
RO,3,3.99,L,SI2,EX,8200, 8/30/2024
RO,3,3.99,L,SI3,EX,6500, 8/30/2024
RO,3,3.99,L,I1,EX,5500, 8/30/2024
RO,3,3.99,L,I2,EX,3100, 8/30/2024
RO,3,3.99,L,I3,EX,1400, 8/30/2024
RO,3,3.99,M,IF,EX,9500, 8/30/2024
RO,3,3.99,M,VVS1,EX,9100, 8/30/2024
RO,3,3.99,M,VVS2,EX,8700, 8/30/2024
RO,3,3.99,M,VS1,EX,8300, 8/30/2024
RO,3,3.99,M,VS2,EX,7900, 8/30/2024
RO,3,3.99,M,SI1,EX,7500, 8/30/2024
RO,3,3.99,M,SI2,EX,6700, 8/30/2024
RO,3,3.99,M,SI3,EX,5800, 8/30/2024
RO,3,3.99,M,I1,EX,4700, 8/30/2024
RO,3,3.99,M,I2,EX,3000, 8/30/2024
RO,3,3.99,M,I3,EX,1400, 8/30/2024
RO,4,4.99,D,IF,EX,77000, 8/30/2024
RO,4,4.99,D,VVS1,EX,66500, 8/30/2024
RO,4,4.99,D,VVS2,EX,60500, 8/30/2024
RO,4,4.99,D,VS1,EX,51000, 8/30/2024
RO,4,4.99,D,VS2,EX,42500, 8/30/2024
RO,4,4.99,D,SI1,EX,31500, 8/30/2024
RO,4,4.99,D,SI2,EX,25500, 8/30/2024
RO,4,4.99,D,SI3,EX,15500, 8/30/2024
RO,4,4.99,D,I1,EX,11100, 8/30/2024
RO,4,4.99,D,I2,EX,5400, 8/30/2024
RO,4,4.99,D,I3,EX,2300, 8/30/2024
RO,4,4.99,E,IF,EX,62500, 8/30/2024
RO,4,4.99,E,VVS1,EX,58500, 8/30/2024
RO,4,4.99,E,VVS2,EX,52500, 8/30/2024
RO,4,4.99,E,VS1,EX,46500, 8/30/2024
RO,4,4.99,E,VS2,EX,40000, 8/30/2024
RO,4,4.99,E,SI1,EX,29500, 8/30/2024
RO,4,4.99,E,SI2,EX,24000, 8/30/2024
RO,4,4.99,E,SI3,EX,14500, 8/30/2024
RO,4,4.99,E,I1,EX,10600, 8/30/2024
RO,4,4.99,E,I2,EX,5200, 8/30/2024
RO,4,4.99,E,I3,EX,2200, 8/30/2024
RO,4,4.99,F,IF,EX,56500, 8/30/2024
RO,4,4.99,F,VVS1,EX,52000, 8/30/2024
RO,4,4.99,F,VVS2,EX,47500, 8/30/2024
RO,4,4.99,F,VS1,EX,41000, 8/30/2024
RO,4,4.99,F,VS2,EX,35500, 8/30/2024
RO,4,4.99,F,SI1,EX,27500, 8/30/2024
RO,4,4.99,F,SI2,EX,22500, 8/30/2024
RO,4,4.99,F,SI3,EX,13800, 8/30/2024
RO,4,4.99,F,I1,EX,10100, 8/30/2024
RO,4,4.99,F,I2,EX,5000, 8/30/2024
RO,4,4.99,F,I3,EX,2100, 8/30/2024
RO,4,4.99,G,IF,EX,46500, 8/30/2024
RO,4,4.99,G,VVS1,EX,43000, 8/30/2024
RO,4,4.99,G,VVS2,EX,39500, 8/30/2024
RO,4,4.99,G,VS1,EX,36000, 8/30/2024
RO,4,4.99,G,VS2,EX,31500, 8/30/2024
RO,4,4.99,G,SI1,EX,24500, 8/30/2024
RO,4,4.99,G,SI2,EX,20000, 8/30/2024
RO,4,4.99,G,SI3,EX,12700, 8/30/2024
RO,4,4.99,G,I1,EX,9500, 8/30/2024
RO,4,4.99,G,I2,EX,4700, 8/30/2024
RO,4,4.99,G,I3,EX,2000, 8/30/2024
RO,4,4.99,H,IF,EX,36000, 8/30/2024
RO,4,4.99,H,VVS1,EX,33500, 8/30/2024
RO,4,4.99,H,VVS2,EX,31500, 8/30/2024
RO,4,4.99,H,VS1,EX,29500, 8/30/2024
RO,4,4.99,H,VS2,EX,26000, 8/30/2024
RO,4,4.99,H,SI1,EX,21500, 8/30/2024
RO,4,4.99,H,SI2,EX,18000, 8/30/2024
RO,4,4.99,H,SI3,EX,11400, 8/30/2024
RO,4,4.99,H,I1,EX,9000, 8/30/2024
RO,4,4.99,H,I2,EX,4400, 8/30/2024
RO,4,4.99,H,I3,EX,1900, 8/30/2024
RO,4,4.99,I,IF,EX,28000, 8/30/2024
RO,4,4.99,I,VVS1,EX,26000, 8/30/2024
RO,4,4.99,I,VVS2,EX,24500, 8/30/2024
RO,4,4.99,I,VS1,EX,23000, 8/30/2024
RO,4,4.99,I,VS2,EX,21000, 8/30/2024
RO,4,4.99,I,SI1,EX,19000, 8/30/2024
RO,4,4.99,I,SI2,EX,16000, 8/30/2024
RO,4,4.99,I,SI3,EX,10500, 8/30/2024
RO,4,4.99,I,I1,EX,8600, 8/30/2024
RO,4,4.99,I,I2,EX,4100, 8/30/2024
RO,4,4.99,I,I3,EX,1800, 8/30/2024
RO,4,4.99,J,IF,EX,22500, 8/30/2024
RO,4,4.99,J,VVS1,EX,21000, 8/30/2024
RO,4,4.99,J,VVS2,EX,19500, 8/30/2024
RO,4,4.99,J,VS1,EX,18500, 8/30/2024
RO,4,4.99,J,VS2,EX,17000, 8/30/2024
RO,4,4.99,J,SI1,EX,15500, 8/30/2024
RO,4,4.99,J,SI2,EX,14000, 8/30/2024
RO,4,4.99,J,SI3,EX,9500, 8/30/2024
RO,4,4.99,J,I1,EX,7500, 8/30/2024
RO,4,4.99,J,I2,EX,3900, 8/30/2024
RO,4,4.99,J,I3,EX,1700, 8/30/2024
RO,4,4.99,K,IF,EX,18500, 8/30/2024
RO,4,4.99,K,VVS1,EX,17500, 8/30/2024
RO,4,4.99,K,VVS2,EX,16000, 8/30/2024
RO,4,4.99,K,VS1,EX,15000, 8/30/2024
RO,4,4.99,K,VS2,EX,14000, 8/30/2024
RO,4,4.99,K,SI1,EX,13000, 8/30/2024
RO,4,4.99,K,SI2,EX,12000, 8/30/2024
RO,4,4.99,K,SI3,EX,8300, 8/30/2024
RO,4,4.99,K,I1,EX,6600, 8/30/2024
RO,4,4.99,K,I2,EX,3600, 8/30/2024
RO,4,4.99,K,I3,EX,1700, 8/30/2024
RO,4,4.99,L,IF,EX,15000, 8/30/2024
RO,4,4.99,L,VVS1,EX,14000, 8/30/2024
RO,4,4.99,L,VVS2,EX,13000, 8/30/2024
RO,4,4.99,L,VS1,EX,12000, 8/30/2024
RO,4,4.99,L,VS2,EX,11500, 8/30/2024
RO,4,4.99,L,SI1,EX,10500, 8/30/2024
RO,4,4.99,L,SI2,EX,10000, 8/30/2024
RO,4,4.99,L,SI3,EX,7300, 8/30/2024
RO,4,4.99,L,I1,EX,5900, 8/30/2024
RO,4,4.99,L,I2,EX,3400, 8/30/2024
RO,4,4.99,L,I3,EX,1600, 8/30/2024
RO,4,4.99,M,IF,EX,12500, 8/30/2024
RO,4,4.99,M,VVS1,EX,11500, 8/30/2024
RO,4,4.99,M,VVS2,EX,10500, 8/30/2024
RO,4,4.99,M,VS1,EX,10000, 8/30/2024
RO,4,4.99,M,VS2,EX,9500, 8/30/2024
RO,4,4.99,M,SI1,EX,9000, 8/30/2024
RO,4,4.99,M,SI2,EX,8000, 8/30/2024
RO,4,4.99,M,SI3,EX,6500, 8/30/2024
RO,4,4.99,M,I1,EX,5000, 8/30/2024
RO,4,4.99,M,I2,EX,3200, 8/30/2024
RO,4,4.99,M,I3,EX,1600, 8/30/2024
RO,5,5.99,D,IF,EX,104000, 8/30/2024
RO,5,5.99,D,VVS1,EX,89000, 8/30/2024
RO,5,5.99,D,VVS2,EX,77000, 8/30/2024
RO,5,5.99,D,VS1,EX,69000, 8/30/2024
RO,5,5.99,D,VS2,EX,58000, 8/30/2024
RO,5,5.99,D,SI1,EX,43000, 8/30/2024
RO,5,5.99,D,SI2,EX,31500, 8/30/2024
RO,5,5.99,D,SI3,EX,17500, 8/30/2024
RO,5,5.99,D,I1,EX,12500, 8/30/2024
RO,5,5.99,D,I2,EX,6000, 8/30/2024
RO,5,5.99,D,I3,EX,2500, 8/30/2024
RO,5,5.99,E,IF,EX,83500, 8/30/2024
RO,5,5.99,E,VVS1,EX,75000, 8/30/2024
RO,5,5.99,E,VVS2,EX,67000, 8/30/2024
RO,5,5.99,E,VS1,EX,59500, 8/30/2024
RO,5,5.99,E,VS2,EX,52000, 8/30/2024
RO,5,5.99,E,SI1,EX,39500, 8/30/2024
RO,5,5.99,E,SI2,EX,29500, 8/30/2024
RO,5,5.99,E,SI3,EX,17000, 8/30/2024
RO,5,5.99,E,I1,EX,12000, 8/30/2024
RO,5,5.99,E,I2,EX,5700, 8/30/2024
RO,5,5.99,E,I3,EX,2300, 8/30/2024
RO,5,5.99,F,IF,EX,73000, 8/30/2024
RO,5,5.99,F,VVS1,EX,67000, 8/30/2024
RO,5,5.99,F,VVS2,EX,59500, 8/30/2024
RO,5,5.99,F,VS1,EX,54000, 8/30/2024
